STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,21.931,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,17.44,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,15.96,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,21.521,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,17.361,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,20.722,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,18.078,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,21.557,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,20.67,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,20.777,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,24.585,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,6.655,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,4.576,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,7.017,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,12.47,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,16.976,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,13.854,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,9.58,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,14.13,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,16.366,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,19.527,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,23.012,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,21.591,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,18.789,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,14.483,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,12.68,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,13.899,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,14.026,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,13.13,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,14.659,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,14.302,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,14.879,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,12.598,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,14.421,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,18.553,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.518,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,2.192,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,1.395,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,0.508,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,1.332,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.899,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.892,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,1.207,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1.059,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1.06,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,0.568,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.656,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,34.114,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,27.269,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,31.971,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,33.226,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,28.22,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,ILO_EMP_ICT_MAN,Employment: ICT manufacturing,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,30.804,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
